prolific_id,participant_id,trial_type,trial_index,image_shown,image_category,like_state,share_state,image_index,scroll_to_bottom,political_affiliation,consented,blame_prescriptive,praise_prescriptive,emotion_prescriptive,poli_prescriptive,gender,age,language,education,employment,party,party_lean,political_ideology,political_follow,rep_id,dem_id,sm_use,sm_use_slider,sm_use_poli,sm_use_poli_slider,sm_post_poli,sm_post_poli_slider,share_why
TEST123,176,social-media-feed,4,Slide590.png,neutral_political,,true,57,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide513.png,dem_ingroup_praise,,,58,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide539.png,rep_outgroup_blame,,,59,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide485.png,dem_ingroup_praise,,,60,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide530.png,neutral_political,,,61,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide478.png,rep_outgroup_blame,,,62,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide483.png,dem_ingroup_praise,,,63,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide479.png,rep_outgroup_blame,,,64,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide454.png,dem_ingroup_praise,,true,65,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide556.png,neutral_political,,,66,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide683.png,distractor,,,67,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide473.png,rep_ingroup_praise,,,68,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide516.png,dem_outgroup_blame,,,69,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide526.png,neutral_political,,,70,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide519.png,dem_outgroup_blame,,,71,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide557.png,neutral_political,,,72,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide508.png,rep_outgroup_blame,,,73,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide586.png,neutral_political,,,74,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide512.png,dem_ingroup_praise,,,75,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide558.png,neutral_political,,,76,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide13.png,neutral_political,,,77,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide560.png,neutral_political,,,78,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide690.png,distractor,,,79,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide681.png,distractor,,,80,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide460.png,dem_outgroup_blame,,,81,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide581.png,neutral_political,,,82,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide582.png,neutral_political,,,83,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide688.png,distractor,,,84,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide471.png,rep_ingroup_praise,,,85,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide490.png,dem_outgroup_blame,,,86,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide518.png,dem_outgroup_blame,,,87,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide459.png,dem_outgroup_blame,,,88,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide456.png,dem_outgroup_blame,,,89,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide472.png,rep_ingroup_praise,true,,90,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide502.png,rep_ingroup_praise,,,91,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide474.png,rep_ingroup_praise,,,92,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide534.png,rep_ingroup_praise,,,93,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide480.png,rep_outgroup_blame,,,94,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide455.png,dem_ingroup_praise,,,95,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide453.png,dem_ingroup_praise,,,96,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide487.png,dem_outgroup_blame,,,97,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide484.png,dem_ingroup_praise,,,98,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide517.png,dem_outgroup_blame,,,99,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide503.png,rep_ingroup_praise,,,100,true,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,instructions,5,,,,,,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide31.png,dem_ingroup_praise,,true,1,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide510.png,rep_outgroup_blame,,,2,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide115.png,rep_ingroup_praise,,,3,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide475.png,rep_ingroup_praise,,,4,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide160.png,dem_outgroup_blame,,,5,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide14.png,neutral_political,,,6,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide317.png,neutral_political,,,7,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide38.png,dem_outgroup_blame,,,8,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide305.png,dem_ingroup_praise,,,9,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide60.png,rep_outgroup_blame,,,10,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide454.png,dem_ingroup_praise,,,11,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide590.png,neutral_political,,,12,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide472.png,rep_ingroup_praise,,,13,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide26.png,rep_outgroup_blame,,,14,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide87.png,rep_outgroup_blame,,,15,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide468.png,neutral_political,,,16,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide388.png,rep_outgroup_blame,,,17,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide557.png,neutral_political,,,18,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide23.png,rep_ingroup_praise,,,19,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide496.png,neutral_political,,,20,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide327.png,rep_outgroup_blame,,,21,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide314.png,neutral_political,,,22,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide30.png,rep_outgroup_blame,,,23,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide70.png,dem_outgroup_blame,,,24,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide355.png,rep_ingroup_praise,,,25,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide554.png,neutral_political,,,26,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide319.png,neutral_political,,,27,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide12.png,neutral_political,,,28,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide58.png,rep_outgroup_blame,true,true,29,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide552.png,neutral_political,,,30,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide47.png,neutral_political,,,31,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide330.png,rep_outgroup_blame,,,32,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide28.png,rep_outgroup_blame,,,33,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide29.png,rep_outgroup_blame,,,34,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide6.png,dem_outgroup_blame,,,35,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide682.png,distractor,,,36,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide480.png,rep_outgroup_blame,,,37,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide131.png,neutral_political,,,38,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide340.png,dem_outgroup_blame,,,39,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide25.png,rep_ingroup_praise,,,40,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide21.png,rep_ingroup_praise,,,41,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide466.png,neutral_political,,,42,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide19.png,neutral_political,,,43,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide12.png,neutral_political,,,44,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide477.png,rep_outgroup_blame,,,45,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide515.png,dem_ingroup_praise,,,46,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide15.png,neutral_political,,true,47,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide8.png,dem_outgroup_blame,,,48,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide526.png,neutral_political,,,49,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide518.png,dem_outgroup_blame,true,,50,true,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,instructions,7,,,,,,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,survey-html-form,8,,,,,,,republican,,5,4,4,4,,,,,,,,,,,,,,,,,,
TEST123,176,instructions,9,,,,,,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,survey-html-form,10,,,,,,,republican,,,,,,other,56,no_fluent,no_school,employed,,,,,,,,,,,,,
TEST123,176,survey-html-form,11,,,,,,,republican,,,,,,,,,,,,,5,4,4,3,,,,,,,
TEST123,176,survey-html-form,12,,,,,,,republican,,,,,,,,,,,,,,,,,4-6_times_a_week,66,2-3_times_a_week,53,daily_or_more,33,make_laugh
