prolific_id,participant_id,trial_type,trial_index,image_shown,image_category,like_state,share_state,image_index,scroll_to_bottom,political_affiliation,consented,blame_prescriptive,praise_prescriptive,emotion_prescriptive,poli_prescriptive,gender,age,language,education,employment,party,party_lean,political_ideology,political_follow,rep_id,dem_id,sm_use,sm_use_slider,sm_use_poli,sm_use_poli_slider,sm_post_poli,sm_post_poli_slider,share_why
TEST123,176,social-media-feed,4,Slide583.png,neutral_political,,true,57,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide585.png,neutral_political,,,58,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide508.png,rep_outgroup_blame,,,59,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide475.png,rep_ingroup_praise,,,60,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide488.png,dem_outgroup_blame,,,61,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide503.png,rep_ingroup_praise,,,62,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide517.png,dem_outgroup_blame,,,63,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide685.png,distractor,,,64,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide588.png,neutral_political,,,65,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide557.png,neutral_political,true,,66,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide507.png,rep_outgroup_blame,,,67,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide529.png,neutral_political,,,68,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide14.png,neutral_political,,,69,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide451.png,dem_ingroup_praise,,,70,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide539.png,rep_outgroup_blame,,,71,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide683.png,distractor,,,72,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide677.png,distractor,,,73,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide538.png,rep_outgroup_blame,,,74,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide678.png,distractor,,true,75,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide506.png,rep_outgroup_blame,,,76,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide510.png,rep_outgroup_blame,,,77,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide476.png,rep_outgroup_blame,,,78,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide528.png,neutral_political,,,79,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide586.png,neutral_political,,,80,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide511.png,dem_ingroup_praise,,,81,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide474.png,rep_ingroup_praise,,,82,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide501.png,rep_ingroup_praise,true,,83,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide483.png,dem_ingroup_praise,,,84,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide455.png,dem_ingroup_praise,,,85,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide456.png,dem_outgroup_blame,,,86,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide485.png,dem_ingroup_praise,,,87,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide558.png,neutral_political,,,88,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide681.png,distractor,,,89,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide458.png,dem_outgroup_blame,,,90,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide459.png,dem_outgroup_blame,,,91,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide553.png,neutral_political,,,92,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide512.png,dem_ingroup_praise,,,93,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide581.png,neutral_political,true,,94,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide13.png,neutral_political,,,95,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide509.png,rep_outgroup_blame,,,96,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide527.png,neutral_political,,,97,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide530.png,neutral_political,,,98,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide560.png,neutral_political,,,99,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,4,Slide486.png,dem_outgroup_blame,,,100,true,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,instructions,5,,,,,,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide187.png,dem_outgroup_blame,,true,1,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide622.png,distractor,true,,2,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide214.png,dem_ingroup_praise,,,3,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide26.png,rep_outgroup_blame,,,4,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide256.png,neutral_political,,,5,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide228.png,neutral_political,,,6,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide6.png,dem_outgroup_blame,,,7,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide448.png,rep_outgroup_blame,true,true,8,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide149.png,rep_outgroup_blame,,,9,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide263.png,rep_ingroup_praise,,,10,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide223.png,neutral_political,,,11,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide351.png,rep_ingroup_praise,,,12,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide195.png,neutral_political,,,13,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide626.png,distractor,,,14,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide242.png,dem_ingroup_praise,,,15,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide438.png,neutral_political,,,16,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide53.png,rep_ingroup_praise,,,17,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide192.png,neutral_political,,,18,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide81.png,rep_ingroup_praise,true,true,19,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide109.png,neutral_political,,,20,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide163.png,neutral_political,,,21,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide131.png,neutral_political,,,22,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide22.png,rep_ingroup_praise,,,23,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide49.png,neutral_political,,,24,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide175.png,rep_ingroup_praise,,,25,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide645.png,distractor,,,26,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide57.png,rep_outgroup_blame,,,27,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide231.png,rep_ingroup_praise,,true,28,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide561.png,rep_ingroup_praise,,,29,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide168.png,neutral_political,,,30,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide462.png,neutral_political,,,31,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide204.png,rep_ingroup_praise,,,32,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide20.png,neutral_political,,,33,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide287.png,neutral_political,,,34,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide470.png,neutral_political,,,35,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide307.png,dem_outgroup_blame,,,36,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide189.png,dem_outgroup_blame,,,37,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide115.png,rep_ingroup_praise,,true,38,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide78.png,neutral_political,,,39,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide593.png,rep_ingroup_praise,,,40,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide254.png,neutral_political,,,41,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide75.png,neutral_political,,,42,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide370.png,dem_outgroup_blame,,,43,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide29.png,rep_outgroup_blame,,,44,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide172.png,rep_ingroup_praise,,,45,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide354.png,rep_ingroup_praise,,,46,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide410.png,neutral_political,,,47,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide39.png,dem_outgroup_blame,true,,48,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide77.png,neutral_political,,,49,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide160.png,dem_outgroup_blame,,,50,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide54.png,rep_ingroup_praise,,,51,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide180.png,rep_outgroup_blame,,,52,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide325.png,rep_ingroup_praise,,,53,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide290.png,neutral_political,,,54,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide661.png,distractor,,,55,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide233.png,rep_ingroup_praise,,,56,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide305.png,dem_ingroup_praise,,,57,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide42.png,neutral_political,,true,58,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide445.png,rep_ingroup_praise,,,59,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide603.png,distractor,,,60,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide51.png,rep_ingroup_praise,,,61,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide67.png,dem_outgroup_blame,,,62,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide618.png,distractor,,,63,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide442.png,rep_ingroup_praise,,,64,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide264.png,rep_ingroup_praise,,,65,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide234.png,rep_ingroup_praise,,,66,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide198.png,neutral_political,,,67,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide697.png,distractor,,,68,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide161.png,neutral_political,true,,69,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide381.png,rep_ingroup_praise,,,70,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide644.png,distractor,,,71,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide196.png,neutral_political,,,72,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide624.png,distractor,,,73,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide324.png,rep_ingroup_praise,,,74,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide260.png,neutral_political,,,75,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide275.png,dem_ingroup_praise,,,76,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide319.png,neutral_political,,,77,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide269.png,rep_outgroup_blame,,,78,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide323.png,rep_ingroup_praise,,,79,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide159.png,dem_outgroup_blame,,,80,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide96.png,dem_outgroup_blame,,,81,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide197.png,neutral_political,,true,82,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide58.png,rep_outgroup_blame,,,83,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide243.png,dem_ingroup_praise,,,84,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide174.png,rep_ingroup_praise,,,85,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide43.png,neutral_political,,,86,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide212.png,dem_ingroup_praise,,,87,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide249.png,dem_outgroup_blame,,,88,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide32.png,dem_ingroup_praise,,,89,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide5.png,dem_ingroup_praise,,,90,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide258.png,neutral_political,true,,91,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide25.png,rep_ingroup_praise,,,92,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide279.png,dem_outgroup_blame,,,93,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide19.png,neutral_political,,,94,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide164.png,neutral_political,,,95,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide62.png,dem_ingroup_praise,,,96,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide162.png,neutral_political,,,97,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide1.png,dem_ingroup_praise,,,98,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide74.png,neutral_political,,,99,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,social-media-feed,6,Slide465.png,neutral_political,,true,100,true,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,instructions,7,,,,,,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,survey-html-form,8,,,,,,,republican,,5,5,4,3,,,,,,,,,,,,,,,,,,
TEST123,176,instructions,9,,,,,,,republican,,,,,,,,,,,,,,,,,,,,,,,
TEST123,176,survey-html-form,10,,,,,,,republican,,,,,,female,35,yes,eighth_or_less,self_employed,,,,,,,,,,,,,
TEST123,176,survey-html-form,11,,,,,,,republican,,,,,,,,,,,,,6,6,4,4,,,,,,,
TEST123,176,survey-html-form,12,,,,,,,republican,,,,,,,,,,,,,,,,,4-6_times_a_week,48,2-3_times_a_week,38,2-3_times_a_week,42,change_opinions
