prolificID,experiment_id,condition,gender,age,blame_prescriptive,praise_prescriptive
5f3bc91327d97393a0c56178,e1DXnn,3,1,37,-3,3
66183558fbb603eb292458d0,egNJun,1,1,28,-3,-2
65dc9d061ee71ac7ad8df2a9,e1DXnn,2,1,42,2,2
65cb86a3dd1893183b69bb6c,e1DXnn,3,2,46,0,0
6090578fb2299eacaec32b7a,e1DXnn,3,2,29,2,1
663b047e07423e3381afc506,e1DXnn,1,2,35,2,3
65b4a836392d139322ec485b,e1DXnn,3,1,52,-2,2
664b8d3a1a24ec741933edee,e1DXnn,3,2,28,-3,3
663e5bec6ff4d08e75468e28,egNJun,2,2,32,3,3
5e59fa929aca901fd785bd30,e1DXnn,1,2,26,1,-1
5749537f5e5491000f3c1e33,e1DXnn,1,1,33,3,3
65e64c08cd1bf3d6ab957af7,e1DXnn,1,2,57,3,3
6636e27b4926cd0c965f3a47,egNJun,3,1,47,2,0
6643ad7ce9a4f6bd109525bc,e1DXnn,1,2,31,3,3
65a39c8944b50c6810ea5828,egNJun,3,2,71,1,3
5eb5f6d5e38e9f4e6c8dde3f,e1DXnn,1,2,26,3,3
58a5e994ef58a9000119c444,e1DXnn,3,2,32,0,0
629288376055ad7fb05bbf77,e1DXnn,1,1,48,0,0
5f7e6259ee37cd13977a6d6f,egNJun,1,2,40,1,2
66428090de7c2db3caed1c77,e1DXnn,1,2,52,3,3
6276d97e209059496d37bf74,e1DXnn,2,2,57,1,3
5dceca2541afe801a32e27ac,e1DXnn,1,2,79,3,3
663982b18614e273fa258010,e1DXnn,3,1,30,2,3
5fc19cb26abbeb2857247b00,e1DXnn,2,2,44,2,2
6584546672ce27c8cfe00c80,egNJun,1,1,54,2,3
6361eebd5327cc2337bd13ad,e1DXnn,2,3,46,0,3
5c9623dd35599200175642e4,e1DXnn,2,2,46,2,2
63d8518247f4eb60f36dd960,e1DXnn,2,1,50,-2,2
63617d69f2a3425296c8d89e,e1DXnn,2,1,36,0,3
6634279f33842b5a71ad49f9,e1DXnn,2,2,28,0,3
631b4c5d775e6d45ede11f6e,e1DXnn,3,1,41,-1,3
5e28f70500bb310cf3934256,e1DXnn,2,3,24,3,3
5dceeba4144b510411fb4566,e1DXnn,3,2,38,1,2
663106f1eed6956df69109f2,e1DXnn,3,1,30,-1,3
5f2dfc9bcae87215c17d34d4,e1DXnn,3,2,24,1,2
6650ebac2eca877e0a620344,egNJun,3,1,19,0,3
6631065eb63cbeb3ae33df79,e1DXnn,2,2,38,-1,1
6646d66dff946ef256719adf,egNJun,2,2,52,1,1
6466252fc70d9bdc95aa26fd,e1DXnn,2,2,76,3,3
6647b26b402c0a3c5ab8b0cd,egNJun,3,2,36,-2,-1
5e1f938b06121f2be0d1ead4,e1DXnn,3,2,24,1,3
663f5465db38f957462a56bc,egNJun,1,2,42,2,3
663ccaf282d1943e1ba91821,egNJun,1,1,27,0,2
66293d099b6b535830081504,e1DXnn,3,2,51,-1,1
66426e6d71cc0a1b1cd09097,egNJun,1,1,29,-2,2
663bed1750f26c425d62f57e,egNJun,1,1,51,-1,0
6632622721dc83773ec37607,e1DXnn,1,2,42,2,3
5664823551fac700118f9968,e1DXnn,2,2,61,2,3
663ad7dd98583bf3b13bc1a6,e1DXnn,2,2,40,3,3
6637b21240220c2517fffa1a,e1DXnn,2,2,61,3,3
66442ca351653be6d0357e94,e1DXnn,3,2,37,2,3
6631b0d242921095497d9d51,e1DXnn,3,2,51,3,3
5f3e5e066dfaa70464615447,e1DXnn,1,2,47,3,3
663a422b52cb5c270f98f3ff,e1DXnn,1,2,25,-1,1
647287f051cab7142b9ca9bf,e1DXnn,2,2,52,0,3
664cfc36d05e1ed37dd9f91e,e1DXnn,1,1,32,2,3
636548d16d8486ac6e2c9332,e1DXnn,1,1,44,-3,2
661fc8bb0644ba960f0e3b65,e1DXnn,1,1,24,-1,2
6615408c4d7b590a0c2c5679,e1DXnn,1,1,75,-1,3
661c6b77b3e418f08388ffb6,e1DXnn,2,2,41,-2,1
5d7850851841fc0001e9c64d,e1DXnn,2,2,33,2,1
5adeb4e9f6b58c0001fa70aa,e1DXnn,2,1,25,-2,1
663a5c684765f43ff7465bab,e1DXnn,2,3,21,3,3
614b154d1d77229f9878635b,e1DXnn,2,2,48,2,3
661d3dcee4078d4b1f57743e,e1DXnn,1,2,19,2,2
65462d3be36b05a1f97d2dc8,egNJun,1,2,35,0,1
66464bb8f59205908be09c70,e1DXnn,2,2,32,0,2
5b72d3f8afce7600019fe275,e1DXnn,1,1,33,3,3
660c28b0eeb115dac604d8c7,egNJun,3,2,42,2,2
63e12e51551a0a00ab990651,e1DXnn,1,2,24,1,2
66327a37b492ebe7bdaa5f69,e1DXnn,1,2,48,2,-2
6614a5298c82365421d9b0b9,egNJun,2,1,35,0,0
66396a53ec2393bad24ecc2e,e1DXnn,1,2,38,1,1
654bb50c72b2f304d47bfdab,e1DXnn,2,1,49,1,1
663a5d661ed4808f1718ca10,e1DXnn,1,2,30,3,3
62732854d22b38dbdae3ef9c,e1DXnn,1,1,47,1,3
58b2338a898c2e0001a5ca56,e1DXnn,3,2,63,2,3
63b7566ea98814782bc51d9b,e1DXnn,3,1,50,-3,2
60fc5a8eb17e706908c6ae0c,egNJun,2,1,48,1,2
66295a4891747c6a2a2f4e06,e1DXnn,1,2,54,-2,2
6646ee4c741a4659955a681e,egNJun,2,1,21,2,2
6647f6599a256179a04e784d,e1DXnn,1,1,25,-2,3
66537dd4a4f30ee7eee8109a,egNJun,1,1,35,3,2
65f9f6a61cb89181037d5524,egNJun,3,1,45,-1,3
664f400b4b5cb65436d650db,e1DXnn,3,1,29,2,3
5ac8328afa3b4e0001738e4e,e1DXnn,1,2,60,-2,3
66463e513e10c3b57f70e4f0,e1DXnn,2,1,36,1,1
65200615cd6539ffbdf9d0a9,e1DXnn,3,2,51,0,3
663b4971ffe327222be31c2f,egNJun,1,1,25,-1,1
640cd020656929eeb856a443,e1DXnn,2,1,62,-3,0
62865af5a1e349260f58cdf7,e1DXnn,2,2,26,2,2
60fdab454b8c00448c10fa27,e1DXnn,3,1,28,3,3
663a99e25efd160e2dc4f66f,e1DXnn,2,2,22,1,2
665b30fff8a77b62563b3e6b,e1DXnn,3,2,22,0,2
627ac8ebd1a87f7ea43604e7,e1DXnn,1,3,21,2,3
633f050f498936a87592181c,e1DXnn,3,2,63,3,3
65e89f5fb235632025b27b02,e1DXnn,1,2,37,0,3
6638068d9ab49383d1fe00ae,e1DXnn,1,2,41,1,3
663b9a049b1397803117d286,e1DXnn,1,2,30,0,2
65c3c69679a0121d56dedef3,e1DXnn,3,2,40,2,1
65031f68de6e940396216f8a,e1DXnn,1,2,56,-2,2
60c76fb5887b0728245b0695,e1DXnn,3,2,72,-1,1
65aee2cd05a6baf848046a4e,egNJun,3,2,52,1,2
6604664cb53a76971c8a1dce,e1DXnn,3,1,50,0,2
66467f5703bc98ffca9a248c,egNJun,1,1,31,0,2
663ff3dd70a4097d25be9a1e,e1DXnn,3,2,37,0,2
665ba7a36d036dd09e9081c2,e1DXnn,2,2,28,3,3
631a671f6dce7ca99b95bc65,e1DXnn,1,1,22,-1,0
66425a037429fb708492cefb,egNJun,2,2,43,2,2
6655f779f0e6b2ace3a37c95,e1DXnn,1,2,44,-2,2
5fba8ed9c7bb9a72a8c0ed8c,egNJun,1,2,60,2,3
66299dc31130ad434839ad7d,egNJun,1,2,52,-3,2
65a5ba58381a45c10a471062,e1DXnn,2,2,50,0,3
5c28113978fad50001932f58,e1DXnn,1,1,34,1,1
5ceb3cd10afd6e0016a9e721,e1DXnn,1,1,31,1,3
53b98f20fdf99b472f4700e4,e1DXnn,2,1,35,0,2
64812265e9739eed0d51977f,e1DXnn,2,2,69,-3,2
663a5dc8d9d0da6529123096,e1DXnn,3,2,22,-1,2
6630fcae418bde6a9e7c3b47,e1DXnn,1,1,41,3,2
664c1e6b6c9c5c73022528f6,egNJun,3,2,36,-1,1
66294b67628aecca4891c259,e1DXnn,3,2,50,1,2
663a6ba5dab218115013c324,e1DXnn,2,1,32,-3,-3
648af2818c1b1e60ed0ff001,egNJun,2,1,39,1,0
6630dd03941b48c77bba2805,e1DXnn,1,1,40,3,3
65c25e3de8b230c294f2b32c,e1DXnn,2,2,51,-1,2
6533cda31746894c5e981a84,e1DXnn,1,1,27,2,2
65614d209a18e3a528c2b066,e1DXnn,2,2,37,1,2
65f99b502e81655ac7459020,e1DXnn,1,2,32,1,3
6631dd70c1393b01137d8453,e1DXnn,2,1,42,1,3
665bc3d7c4595636f28b7e23,e1DXnn,3,2,30,-1,3
664defb9fbc200af70bd0db4,egNJun,3,2,47,-3,3
6639187761791a1345921730,egNJun,3,1,39,0,3
66355fbe799df84584ae9fed,e1DXnn,2,1,29,2,3
662379fa92aebed9d0d0e08b,e1DXnn,1,1,41,3,3
5e2360162828c461a8000585,e1DXnn,2,2,61,3,2
6629442858ac993227d2a95d,e1DXnn,2,2,56,-2,2
65fcdebb4bb107ea35f4ab42,e1DXnn,3,2,25,1,3
5ba4acc91fadfd0001af046d,e1DXnn,3,2,42,3,2
654ba95a19813f11335c3098,e1DXnn,2,2,62,1,1
63617d0513b0cf392fd67e3e,e1DXnn,1,2,40,-1,2
6630e55b3b999569b5a36635,egNJun,2,1,43,3,1
611af7dc150eb89a935edc3c,e1DXnn,2,1,32,3,3
614e7ad7ff5a0d785d5e550a,e1DXnn,3,1,67,-2,3
61003045d0f2c8b7ddb40dbd,egNJun,1,2,32,1,3
66520ab9072c7ee9751546b0,e1DXnn,2,1,32,2,2
660d49267eece4296c06eaf0,e1DXnn,2,1,58,3,3
6519c87c2a0e6965260adfdf,e1DXnn,2,1,50,-1,3
66460ef481a3b64f3e759242,e1DXnn,3,2,42,-2,-2
6572244f5a6d2b943074aa73,e1DXnn,3,2,65,-1,3
66375c6870026a3f1c97e6a4,egNJun,3,2,73,1,1
66436adf9d8e4a4ad31b8ed0,egNJun,2,1,28,-2,0
66228f55f1c8697715f3876e,e1DXnn,1,1,24,1,0
66338fb1dfa77d3fd06531ad,e1DXnn,3,2,67,0,3
660a8c7d3223ca2e51227038,e1DXnn,2,2,54,-1,1
632c211dcdf6a137b26dfdce,e1DXnn,3,1,30,0,0
6629602ac2d3905fda1be533,egNJun,3,2,49,1,3
63c09c62d1b2a93890da320b,e1DXnn,1,1,49,1,3
66045dc260ce3a27cca75531,e1DXnn,2,2,49,3,3
66294001494b75def82c92c7,egNJun,3,2,41,3,3
661eb831881dbc159a911e81,egNJun,3,1,37,2,3
5ffd055afa9eac21f6e8bc6f,e1DXnn,1,2,65,1,3
6658d458ff29df48cda45b01,egNJun,2,2,25,3,3
662f9a07f803a06c2d501415,e1DXnn,3,1,39,2,3
6611bbcee90e157291d3e7a7,egNJun,3,1,35,-2,3
630386f64c5bbd56ab1c3b0f,e1DXnn,1,2,33,0,0
60b4277a6c6540693acdd766,e1DXnn,3,2,67,-1,1
5cb9ca6814b3cb0017e4f7dd,e1DXnn,3,1,41,3,3
66257f550719ed59692aa681,egNJun,1,2,40,0,3
63f0fb9941434d10e8e4909b,e1DXnn,2,1,45,3,3
656fb5e1fc0343658dd0c442,e1DXnn,3,1,49,-3,2
6656dac20f9a0f05289273ac,egNJun,2,2,41,-1,1
664bff1726538ebef26606d6,e1DXnn,3,2,37,1,0
65db8502777ec1a5dfe4d608,egNJun,1,1,65,0,3
6601acd8481d967fb8e752a7,e1DXnn,3,2,27,2,2
66355c3eb4af8771dcfa599f,egNJun,1,2,39,0,2
5a79cfcd2a842c0001fc4b29,egNJun,1,2,49,1,1
645005f03fb72ab1bb1a88b1,e1DXnn,3,2,51,-2,3
660ff2d1e37b10d9887ee12a,e1DXnn,1,2,48,0,3
66358a9d8097a16fa815976f,egNJun,3,2,72,2,3
644937030a7868838f1e1b9a,e1DXnn,2,2,50,0,3
60f5f8769fc9289a9e518129,e1DXnn,3,2,37,3,1
6637883767d244b8657dff41,egNJun,3,2,45,-1,2
6519c8ed2ac89f36ddeea7e2,e1DXnn,1,2,51,-3,2
56bfcce79f7a1e0005fdca9e,egNJun,1,2,77,0,2
5bf8f34abdd6400001bd5e66,e1DXnn,1,1,65,0,3
65d563ecf8df20ade2f17888,e1DXnn,1,2,25,3,3
611b09935cd6e67f2b5e9ea2,e1DXnn,2,2,66,1,3
6655fd511b6c8d1fd05de12d,egNJun,1,2,33,-1,3
663a63f7d07fee78a65a31a6,egNJun,2,2,34,2,2
6544d818cdf50c46906dbf07,e1DXnn,3,1,53,-2,2
662fb42cc3458e96dee33181,e1DXnn,2,1,38,-1,1
6610a177f1857159ab6ff983,egNJun,1,2,33,-2,-3
5ed9c3054268815691ed0e2c,e1DXnn,1,1,38,-1,2
65c140b80efce0ed096216e3,e1DXnn,1,2,36,0,3
65c39067cbd525efe109a5e4,e1DXnn,1,2,32,1,3
63ede2ad833f9a24114b96a5,e1DXnn,2,1,41,-1,3
662d9149f8460cd72e01d8c9,e1DXnn,3,2,52,-2,-2
663654a97ef33e26031c143e,egNJun,1,2,55,1,1
63d69bcc9ac7e2fd85b9ce49,e1DXnn,1,2,47,2,2
662424ad2f70cf421d078707,egNJun,3,1,40,1,2
65e033591f7a113b3e710126,e1DXnn,1,2,28,3,3
64359688af0d56d659ce5a8d,egNJun,3,1,49,-2,3
6571b7926b9000addc21c8a4,e1DXnn,2,2,38,0,3
664760e0fb072af3749d6d4d,egNJun,3,2,58,-3,3
660f580f6c69db7498eae250,egNJun,2,2,24,2,-2
662613a0c132844f74a62143,egNJun,1,1,40,1,3
65969e3c11bcdc9abb1980b6,e1DXnn,2,2,19,-2,2
663abd92aff44b9893c3272d,egNJun,1,2,39,-1,1
5cb929bfebd17d0017e7f848,egNJun,1,1,64,1,2
66285c7950083c974f23ce6c,egNJun,1,1,33,-1,0
6600a119385d8631c41cd795,e1DXnn,2,1,35,-1,0
6626497ef286669f367e2a2f,egNJun,2,2,44,2,3
6616c4b8f2586d71b9667fb2,egNJun,1,2,32,2,2
6643c9b5a6e19c457e119a64,e1DXnn,3,2,37,2,2
663a5fc5b458baec47c1b160,egNJun,3,2,47,-2,2
6474a3bea5c73f10d2742769,e1DXnn,1,2,58,-3,-2
6612a039d482d62382d2c833,egNJun,2,1,42,2,2
662285182b035a6ba0b608e9,e1DXnn,2,2,64,0,1
66391d57fb3b8bc9fbe7bbbe,egNJun,3,2,26,2,0
65ff67160d7fa35d2c22aaff,egNJun,3,1,27,-2,2
6614a41a93554ac9d5125ade,egNJun,2,1,42,-1,2
6658d12efb179f9ef117c68c,egNJun,1,1,38,2,0
662457bb142f1f5f146aca07,egNJun,1,1,24,0,0
6633aef2bab5d447ff1142c2,egNJun,2,2,34,-2,3
660b6de2a4cafb3cd4451943,egNJun,2,1,52,-1,1
 65d198a2d007f5631ea8fe6a,egNJun,3,2,24,-2,3
6435768bb77e91c2a4546f1e,egNJun,1,2,50,1,3
664bbb1f636a213e363eb8d0,e1DXnn,1,2,59,2,3
659c87909dea0bd1602130ad@email.prolific.com,egNJun,3,2,45,0,2
663cfa07795619019d825ae6,egNJun,1,1,18,2,2
66463ff40a36377060b19272,egNJun,2,2,32,2,2
57bfc1beef05670001ee84c2,egNJun,2,1,29,-1,3
664499169568969244950bf4,egNJun,3,1,28,-1,-1
63a77363dd6fabebef211019,e1DXnn,3,2,59,-1,2
663194427a574be95a34eb19,egNJun,3,1,43,2,2
5e0571b7e297d5fa932cf415,egNJun,1,2,60,-2,3
662f93c33fe9ba41a6319363,egNJun,2,1,49,-2,2
665b68dc4c61c7ecbc617c31,egNJun,1,2,75,-1,2
62791daeb07011ce1ee79b74,egNJun,1,1,28,3,2
5e618ba4c448bf06f7b3a2c9@email.prolific.com,egNJun,3,1,54,1,3
6631948bcb3f052ae26e23a0,egNJun,1,2,43,0,0
60858334390f28f5a4fb79d3,egNJun,3,1,34,-3,3
663a38e10b7396eab4ea6226,egNJun,3,2,49,-1,-1
663107c78dd42ba9f097a9fc,e1DXnn,3,2,45,0,0
6620f9142f8c0082fd5adc7d,egNJun,2,1,25,0,0
63c06106314da889290931cd,egNJun,1,2,62,-1,2
6643b96e963b9b0cf7d216f3,egNJun,2,2,34,0,0
65a13a9f266da4aafdc1365a,egNJun,1,1,51,1,1
5bf311373a5bf00001401f64,e1DXnn,2,1,38,2,2
662004840cf5731b955a2d0f,egNJun,1,2,37,0,0
663e6464675410bdb462d097,egNJun,1,1,62,0,0
664c89726ab27c5c55b5a85b,egNJun,3,1,34,0,2
664a2422864c5a251476c37c,egNJun,2,1,34,1,2
65fba0512b473c59b9fb7175,egNJun,1,1,29,-3,-1
662c1b7573e1b82b30e910c5,egNJun,3,2,34,1,-2
66338858bd2128bb6e088574,egNJun,2,2,31,-1,2
664bf2201abae3378784ee1a,egNJun,2,1,29,1,-1
6644a34a576e8e69578cca1b,egNJun,2,2,27,3,3
656b41dde1d595df0ff84051,egNJun,1,2,31,3,3
6648e2eadcc05800e89469f2,egNJun,1,2,36,0,2
66341ea0271d271dc78c8283,egNJun,2,1,40,1,0
660995c628f9390d8b2ba235,egNJun,2,2,28,NA,2
6659fc5225ebd63b4f7f1d56,egNJun,1,1,44,-3,2
6626a1353f25cf6ea37c8e5c,egNJun,2,2,43,1,2
65f4de464a8635751f0c14f2,egNJun,3,2,39,3,3
6622bbca9bc69bafe04d79af,egNJun,2,2,48,3,3
5c112b5d8124060001bfa35f,egNJun,3,2,42,0,1
663d5195120edf551cc4ff65,egNJun,3,2,36,1,3
63d72c8302710455d9fe84e0,egNJun,1,1,26,3,1
64394a1454202dfbace21e90,egNJun,3,2,50,0,3
65e4c24edcfff6181de40e11,egNJun,2,2,36,0,3
663a6a3423ca1b6b0dff3f3b,e1DXnn,2,2,36,-3,3
661aa17ad7ad8f4657e59dcd,egNJun,2,1,26,2,2
63c499bfa61a4ff762d68d3f,egNJun,1,2,59,-1,0
66293b977dbac0200c0dda79,egNJun,2,2,52,0,0
663a56ad1cec763b896be3e8,egNJun,3,1,71,2,2
663a7e0405e0b058c85bd899,egNJun,3,2,54,-3,2
663a8f9f3af5cb5bd42cecb1,egNJun,3,2,30,0,1
6642bc68a8130f486d2ae4b0,egNJun,2,1,35,-1,1
6007940da18eeb2a9f4dbf1f,egNJun,3,2,26,2,2
66542feebc9052c5a9157a19,egNJun,1,1,25,-1,2
66579d2fff0ff4d2fa1488ff,egNJun,2,2,53,-2,3
656f6720798caed9bcc79991,egNJun,2,1,62,3,3
604bc7740ce747ff06a514e2,egNJun,2,2,46,1,2
6643a23e1668916a901333d9,egNJun,2,2,35,-1,2
65e615620fd6a1c087dafc48,egNJun,1,2,44,2,3
6610aa19fd6d2becc47a1c70,egNJun,1,2,42,-2,1
5f04d50380100c1525c622d1,egNJun,3,2,37,-2,2
6610320c713a6f7b0b1dd214,egNJun,2,1,42,1,1
66410da1ad936cfe4f145774,egNJun,3,1,51,2,2
6659377dbc36ded0ffe48ded,egNJun,1,2,41,0,1
6651767ed02c399ff194d618,egNJun,3,1,34,-2,1
664b7d05a3cb610749a9a77d,egNJun,2,2,27,-3,2
661aace671245944746c7b6c,egNJun,1,1,52,-2,3
62ac8d9f8d93291cb9d49d49,egNJun,1,1,21,-1,1
6656647ea6bf70f056e8e7ac,egNJun,3,1,32,-2,2
5c50b6dc172b6c000177a036,egNJun,1,2,44,-3,2
66567d4bc8a11ae7a4df7252,egNJun,1,2,46,-1,1
62c9fdd317ab40e740eb27c8,egNJun,2,1,44,3,3
664cd8e39193b06a50c5581f,egNJun,3,2,42,1,3
65f7805c78b358ac910938b4,egNJun,1,2,19,3,3
661a30ff9df54f5a47ce7c1f,egNJun,2,1,36,3,3
65c119a8bc242a29a176a544,egNJun,3,2,52,-2,1
6334b0fc574064de4e68f578,egNJun,3,2,63,-3,1
6640f35c85a23b3f7db3c08f,egNJun,2,1,26,-1,3
66505b34764aedea83283075,egNJun,1,2,26,-3,-2
6142aef4e66922b7b2679529,egNJun,2,1,24,3,1
662e578177f502513e454b33,egNJun,2,1,32,1,3
61239a2dfade59a247586dcf,egNJun,1,2,38,-3,3
5f6b8930b9d9530b1b065360,egNJun,3,1,42,-1,2
65e8cf8f4c7424fa062e54a3,egNJun,2,2,30,1,3
663c900282e0f14225eae01e,egNJun,3,1,28,1,0
664299802cd8985e29fc6573,egNJun,3,2,44,-1,3
66257b623b56d42c15f3206a,egNJun,3,2,40,2,2
660432126f6cc582d9120504,egNJun,1,2,33,-1,1
5a98d411f05361000171ebe7,egNJun,1,2,34,1,2
663e29a7cd0b2aba8dd1e6d9,egNJun,1,1,31,2,1
5d5497857aff650001a18c3c,egNJun,3,2,54,-2,2
6631b7082d353b2a8ab48cfe,egNJun,3,2,46,-3,0
663cf6c668a1875600517957,egNJun,3,1,48,0,1
663b4ac38f566e82f5d5f1c1,egNJun,1,2,33,-1,0
6642bcd931739a1dffbb3a63,egNJun,1,2,65,3,3
610439fcd0de343335e8adb3,egNJun,3,2,33,3,3
664d96c0550b719c453c9b07,egNJun,3,1,40,2,2
664a30a6ba0ebea2cec6c96f,egNJun,2,1,63,1,2
6611dfa4198eb84743071561,egNJun,2,2,32,-1,1
66314dab7532bd4e217f5fd6,egNJun,1,1,56,2,2
6637c7d9fc91cd7d5c8b0d49,egNJun,1,1,41,-2,2
6034f019bf26dfcde618e658,egNJun,1,2,30,1,0
6629436add816d4eb7f42aba,egNJun,2,1,53,2,2
662fa6ff701bf27de3ffd3a1,egNJun,1,2,23,2,2
664fc88e589ceacc92930e9d,egNJun,2,2,34,-2,2
663d22e0c70d47cce2f8288f,egNJun,3,2,48,0,1
663e2a040dccbdfe4e21c23d,egNJun,1,1,53,0,3
66481a6d648519a547aebd68,egNJun,3,2,22,0,0
65f8e54f7d38e43856619feb,egNJun,2,2,44,-3,3
6638e67df69fcdf03f14a119,egNJun,1,1,67,0,1
663d6df2c945ad2ab53c9b97,egNJun,1,2,72,1,
66561adb7dcee3fe7103de8a,egNJun,3,2,28,-3,3
661460c924ff166a69250042,egNJun,2,2,23,1,2
6653904d974360d0c90b6bf8,egNJun,2,2,19,-2,2
661fdd918018b994106e5239,egNJun,3,2,43,0,0
6658a399fb065bf3ad36038d,egNJun,2,1,66,2,3
66562cf5534c56c66e19d23d,egNJun,3,1,20,-3,3
6639294aecf47d087656fe71,egNJun,3,2,41,-1,1
66576df42bdbeda21619eedf,egNJun,3,1,22,3,-1
663526abe976f2000dc79467,egNJun,1,1,50,1,0
66463f27b6384c50ebaa76eb,egNJun,1,2,34,-3,0
66353176cdeb5547320d2477,egNJun,1,1,63,-1,3
6654c3056acf3abb982b23ab,egNJun,2,2,41,0,1
660f10ea073a912abb39de30,egNJun,3,1,21,0,0
63cef7a6faef5bdf3066bb02,egNJun,2,1,50,1,3
664934e30a84da9ffb43a750,egNJun,3,2,50,-1,2
6657501de9a93ec1dae74cac,egNJun,3,2,34,1,1
665383bcad9890b15d78e466,egNJun,3,1,24,-1,0
5f4d795c2a3d07a4d468e73a,egNJun,2,1,24,0,2
664d8066db4407ac502a5979,egNJun,2,1,39,0,3
6647687c4e426658c608e92e,egNJun,1,1,32,-2,2
60ff8ef5687d522fc499537b,egNJun,1,2,25,1,3
66404f7c39df6ec6f06106e4,egNJun,3,2,35,1,3
5f5f457ae16a900375572c32,egNJun,1,1,34,1,1
663ca3bb2308c5634004f00e,egNJun,1,1,28,1,2
6652193ce4b5df0b6b366158,egNJun,3,2,23,2,2
660457811031756e85deff18,egNJun,1,2,48,-1,1
6647e35a6fd9fa329d3dd13d,egNJun,3,1,27,-2,2
65dbc3b8ba0f000f1e8e002d,egNJun,2,2,52,-3,0
664cf1914f41867dc91f9cce,egNJun,2,1,28,0,0
663c7405384330ef74623022,egNJun,3,1,23,-3,3
6650fb32b9c2d7fcec77a250,egNJun,2,1,39,3,2
65e26b4bc5e3ee0262688151,egNJun,1,2,22,-2,1
65957bd1d50169365de425e1,egNJun,2,2,62,-2,-1
62b5e825a5e8616bde25741d,egNJun,2,2,33,0,1
663fe69088a9b23078acc7a7,egNJun,1,1,30,3,-1
60ff5f95b4b604bb19bd526a,egNJun,3,2,22,-3,-2
56a1baeee1e5a6000c8fba3e,egNJun,2,1,27,2,0
6635186aa4eb20ac2f1f4c3a,egNJun,1,1,24,2,0
665a6199d8b2172da1b7b7b0,egNJun,3,2,36,0,2
66526ff89d419e456e380c07,egNJun,2,1,31,2,1
6630da61208b8b678a1ec63c,egNJun,2,1,40,-1,2
66536514443a3c5e8dda9208,egNJun,3,2,57,-2,0
664ce5c7969975237f0e8ffa,egNJun,2,2,22,-2,1
5fa8b4123a3f0d7a4aab8ef3,egNJun,1,2,44,-1,2
6631584541e13b0ed2a9be60,egNJun,1,2,26,-1,1
663557f1ddd96308299e1015,egNJun,2,1,74,0,1
6581c6a3b971c2908d8acae0,egNJun,1,2,53,0,0
661bf9e6d8d3bc303cae9ed6,egNJun,2,1,47,2,1
600e538221d8ec480ca023b7,egNJun,3,2,25,2,2
664dd1afefbfe4a469605a00,egNJun,1,2,56,-3,1
665a1bc896c21bcfc83cb7bd,egNJun,3,2,21,3,-2
65de3fafab17ebda9cb762aa,egNJun,1,2,21,0,0
65f985e5f6cf1bbd60efb6a8,egNJun,1,1,37,-1,2
66335ebba55a51ce38645319,egNJun,1,2,25,2,2
665be503d6263de808f669e3,egNJun,1,2,33,-2,1
663e7d8a388c73d856a38e59,egNJun,2,2,26,1,3
5f96fdf93219be050ae6f1d9,egNJun,2,2,60,-3,2
6632db9e88521c49289d563c,egNJun,1,2,55,-3,3
5fe354a2e44df4fb4634bbc3,egNJun,2,2,42,-1,1
66462d867fe1025286613561,egNJun,1,1,21,1,2
664d145fa354afdb587d3e4a,egNJun,3,2,34,-3,3
65c8d4ec0926084f3fb5df72,egNJun,1,2,22,1,1
664f80f517b93cc79c0a7c3e,egNJun,3,2,31,-1,0
662c7b36f0050eb758ff1fe0,egNJun,3,2,52,-2,3
663aa8bf5cbc04c703784556,egNJun,2,2,42,-1,0
63d7cbbc05916152378dfcb5,egNJun,2,2,34,0,0
662aa9563637f160270faee7,egNJun,3,2,24,-3,3
6623d9ae9c4dda6732c407d9,egNJun,2,2,40,0,3
661ad18cdd72c01441dd1c45,egNJun,2,2,24,-3,0
65bc18ebd6ea13b03102e4f1,egNJun,1,2,64,-1,1
65d966d8536528675112a4ce,egNJun,2,1,27,-2,-2
665159a45e437336893daaf2,egNJun,2,1,39,3,3
662703977e1e7e0fc69cad81,egNJun,2,1,41,1,3
6659d01c220a87b46ab7ed06,egNJun,2,1,35,1,2
661c92bc6f7ab864a9a96633,egNJun,3,2,31,2,2
5f613bd011a0d70b831ad999,egNJun,3,2,52,1,3
6658ff29bd32dc38300c7289,egNJun,1,1,29,3,3
66451a42bf464c0c1e0f8ac3,egNJun,3,1,35,-3,3
662eb858a2234c5ea6f02bdb,egNJun,2,2,36,3,3
660c86becbff9a74ad502a13,egNJun,1,1,39,-1,0
663a4c8ddfb8b416fef61741,egNJun,2,1,28,2,2
6638f721ac4b7a399d3d9229,egNJun,3,2,57,-1,2
5b82247316aa4400016aa924,egNJun,2,2,42,-1,3
6636e5ffb1e341fa2390a2c0,egNJun,3,1,32,-3,2
66347b1d3b38023debe2ddb2,egNJun,3,1,64,0,1
66226cdf14c4f78246557126,egNJun,2,1,39,NA,1
6439e861eda272218b2abec6,egNJun,2,1,53,2,2
66574e140bc29f6dd5d22516,egNJun,1,1,29,0,2
66575102dbca42e1e3d0f840,egNJun,1,1,39,0,1
63d7a8a2591096e22405d64a,egNJun,2,1,38,-1,0
5e7247f3be8fd016888bafac,egNJun,2,2,53,2,2
5c1df5d510677f0001d9f6a5,egNJun,2,2,46,2,1
663292cb7cab7a04c0ceafcb,egNJun,2,2,38,1,0
