prolificID,experiment_id,condition,gender,age,blame_prescriptive,praise_prescriptive
60d2b326161a622cd363268a,ew5WPg,3,Female,34,3,2
66b01913b9af77ea4cd38128,ea8FMd,3,Male,29,-1,2
668ea9fbd625e9f3409f66a9,ew5WPg,1,Female,65,2,2
66c4ac59effd88ad819a94cf,ea8FMd,4,Male,34,-2,1
6296bef3248bf76cc113926b,ew5WPg,1,Male,25,-1,0
6640c2a297a2157547c3db5f,ea8FMd,4,Male,35,-1,1
663a59f08c54d8fc1c72f240,ea8FMd,1,Female,39,-2,2
66b0935f945fdbf3e6fa1702,ea8FMd,3,Female,33,-3,-1
66613916abcfcbe01b57b32a,ea8FMd,2,Male,31,1,0
61005c8507743d7e63d2a7d9,ea8FMd,1,Female,24,1,1
66aa917bf3cc672cf085f86d,ea8FMd,4,Male,35,-1,1
5f120594adcb84118a2bd752,ew5WPg,4,Male,34,2,3
66b0f20ea0a2b161b133e649,ea8FMd,1,Female,75,-2,2
66a2b5ffb639a091c7ed6a28,ea8FMd,1,Female,29,0,-1
66bcc2d6db933778e49c4573,ea8FMd,2,Female,38,-3,3
5f4818e6d5ce1016c865ed24,ew5WPg,1,Female,67,3,3
663d34a55f2f0ef2df6475d8,ew5WPg,2,Female,39,1,3
6635471bbc38501a2b559f75,ea8FMd,1,Female,48,1,3
60fda6ddc49d4c2450eee19b,ea8FMd,2,Female,25,-2,1
668ad871a1139f6fd4158d04,ea8FMd,2,Female,31,3,2
66c3a4541bdb69342ad88e24,ea8FMd,2,Female,41,2,1
5a96fa231ade740001b8dd37,ea8FMd,3,Male,48,1,2
664f7c9959ecbab1badcd4b5,ea8FMd,2,Male,30,2,3
66971a35a86633e5cdb811c8,ea8FMd,2,Female,19,-1,1
66c19ce2d523bc14657cad85,ew5WPg,1,Female,46,0,1
664306747d76c0d7ada669e8,ea8FMd,4,Female,49,-3,3
66310f1cfffdab7496cd1aa6,ew5WPg,1,Male,40,-3,2
66aa3230c2b6cf93e63ebdf0,ea8FMd,1,Male,35,2,2
66c3d7b303ea98abe023a5fe,ea8FMd,3,Female,37,-1,2
65fafb082508ae7329000d54,ea8FMd,4,Male,51,1,3
5c088a0b66706a0001048ca6,ea8FMd,4,Male,24,2,0
667abe08bc794718ca0cf87b,ea8FMd,2,Female,30,3,3
663e55eb0dead5d035f3b76e,ea8FMd,1,Male,33,3,3
660ac226bf9dc033129579ab,ea8FMd,4,Female,55,-3,0
66c4d4954d4f9967f543cd97,ew5WPg,4,Male,29,3,3
66ba5a35bcade78468896a16,ea8FMd,1,Female,22,-2,1
6685e7ad0aa0c43dc0f885b1,ea8FMd,3,Male,24,3,-2
61089ad48fec89460f200973,ew5WPg,4,Female,24,1,2
5e29cddff4a305034a1c6cd9,ea8FMd,3,Male,47,-1,2
5e90c8692edf2c0b7091cfaa,ea8FMd,1,Female,48,-2,2
6650ac2a31660ca0c1c21acb,ea8FMd,3,Female,35,-2,3
65cf783e53df702a66d8396b,ew5WPg,3,Female,31,1,3
66c104950c58856864c8827d,ea8FMd,4,Male,26,0,3
664a25940a67d470176aec70,ea8FMd,1,Male,37,0,2
6660cbdd71ffefe5cabe1e91,ea8FMd,3,Prefer not to say,36,1,1
5c054e8a553fb800011917d7,ew5WPg,2,Male,25,1,3
5bf735882dd20c0001317fca,ew5WPg,2,Male,27,-2,2
66b7baea906f709f7ec5a850,ew5WPg,2,Female,42,-1,-1
6643c274bfc790efff3b48e4,ea8FMd,3,Male,30,1,1
60ec03471451032a030cfec1,ew5WPg,2,Female,30,3,3
665f1457cb7b496182e79217,ew5WPg,3,Male,32,0,2
66578f9949d4c30ce9fb26f0,ew5WPg,3,Female,42,0,3
661fee35973b5ff6fa3418ef,ea8FMd,4,Male,29,1,2
665b7b047373d8da553237a6,ew5WPg,4,Male,24,-2,-1
66293c2ca5b9c9d60c040249,ew5WPg,3,Female,48,0,0
668e0f0b8959a5be73a8b979,ea8FMd,1,Female,21,-1,1
65c1512b51dc8b722a7fe306,ew5WPg,3,Female,36,-1,1
6668d35f652e2b8e0616538b,ea8FMd,2,Male,31,-1,1
66506102c88d9e801985e8b5,ea8FMd,1,Male,27,0,0
66293d5a64d7c17108483f34,ew5WPg,1,Other,39,3,0
667f27ad15a4b8ec07cc1a2a,ew5WPg,4,Female,55,2,2
5ccb9a7eac174f001808e30e,ew5WPg,2,Female,31,3,3
6688433b45d64c413f459601,ea8FMd,4,Female,42,-3,1
6680c18e5f2b4c3cabf87370,ea8FMd,3,Male,25,2,3
651abffdad473f8f07e8a2e3,ew5WPg,1,Female,49,-2,1
645906dc264ac9eb66b7f3ec,ew5WPg,2,Female,49,1,2
5cf056af5475a3000175da15,ea8FMd,3,Male,37,0,0
663a880f3e8beb33c451f9b5,ew5WPg,3,Female,35,-1,3
65959a63cb30f7348aba06f0,ew5WPg,2,Female,35,-2,1
6626aca000aab07fdd4147c0,ea8FMd,2,Female,42,-1,3
6643ef76b7db557b92e6fd5a,ew5WPg,1,Female,31,0,0
641357b26802e397b5627d5e,ew5WPg,2,Male,36,3,1
6679a4ee44eb5a413e9fa370,ew5WPg,4,Male,34,-3,3
5f4183ee48465a339d3dc81d,ew5WPg,4,Female,24,-1,1
63eec085b1d2e79ac4fbbd78,ew5WPg,4,Female,54,0,1
66293a97afaf09c613477f83,ea8FMd,3,Female,56,3,3
669c632e167bc8c1e18b2719,ea8FMd,4,Female,44,-1,0
66b838839480f958acce79d0,ea8FMd,2,Male,27,3,3
66463a880c519d1fe8124b10,ew5WPg,2,Male,29,-2,2
663e40cb2b99c777c91d0827,ew5WPg,1,Female,26,-2,0
5c31847f10677f0001ddc781,ew5WPg,3,Female,40,-2,2
66293dc729a3024d85f5c40e,ew5WPg,2,Male,51,1,2
66b653e31de82a46557aa92b,ew5WPg,2,Male,34,0,2
5ee2a663afc30b40867d4535,ew5WPg,3,Female,33,1,1
65cb708afe5755feaeec417f,ew5WPg,2,Female,20,-1,3
66b2a6152d3083bbaccd3431,ew5WPg,3,Male,34,2,1
56a914f0119265000c6e13c5,ew5WPg,3,Female,39,1,2
6695c0f382fd54349473da11,ea8FMd,4,Female,29,-3,3
6685c49b1521f5ce4a3db81a,ew5WPg,4,Male,26,1,2
66423e97c947ce5284f4b341,ea8FMd,1,Female,26,1,0
65e25a56b48b9af00aaf76d5,ea8FMd,4,Female,50,-1,3
66b45d13071f22c058d2a2ef,ea8FMd,2,Female,47,1,NA
667c27a5ad0e80e7c1ef85a7,ew5WPg,2,Female,28,-1,3
669935e441ec18033f4cdd63,ew5WPg,3,Female,55,-3,2
664609104464762e08a64a17,ew5WPg,3,Female,34,-2,2
659584067824b64f084b6c76,ew5WPg,2,Female,34,2,3
66293af123d55f1dadad5ceb,ea8FMd,3,Female,42,-2,3
66ccdfaee9ee00c604629b06,ea8FMd,4,Male,32,2,3
66310efb15c23a777fdcf533,ea8FMd,3,Female,65,0,1
664c9b6a4012d4027365577c,ea8FMd,2,Female,36,-1,1
5a792c898fe2dc0001058c3b,ea8FMd,2,Female,37,1,3
6693b404fb0ada0cb10c83e7,ew5WPg,1,Female,23,1,-1
6692aa06ebcc22947ead226a,ew5WPg,1,Male,44,-1,2
66294177a2d171c3a831f21a,ew5WPg,1,Female,44,3,3
669d578548399233666dbb3f,ea8FMd,4,Female,47,2,2
6643ff29503d35fc231cc8be,ew5WPg,1,Female,33,2,2
666b16c3f185f92a92c45d42,ew5WPg,2,Female,60,3,3
62dc2f45630616c5920dcb75,ea8FMd,1,Male,34,1,2
5bce2c5253de59000184642a,ew5WPg,4,Male,42,-1,2
6672cd51005d14a13398ab59,ea8FMd,3,Female,30,-3,3
5d9f8573ce3daf0015e3e400,ea8FMd,3,Male,33,-2,3
668947f0d94a100faf641b3d,ea8FMd,2,Male,22,0,1
6643fed25c5bac6cc2c0d290,ea8FMd,3,Female,43,0,0
66391b153c58c4568b832504,ew5WPg,4,Female,38,3,3
6629a94eb6a02c614f1279cc,ew5WPg,4,Female,50,0,2
66c71c45429d7c6f21a2ccf5,ea8FMd,1,Female,22,1,0
62e027478bb6dca099c2e207,ew5WPg,4,Male,46,0,2
6643ab5b0c0f7e724662e6a9,ew5WPg,1,Female,31,3,2
668c3efacb7c89ec72504e88,ea8FMd,3,Male,36,-1,2
662943e28130e7eb5f034326,ew5WPg,1,Female,53,3,3
66805f486ae4ada5289839e3,ew5WPg,4,Male,34,-2,2
66b92d3b18295c1e6c125b85,ea8FMd,2,Male,32,-2,0
66587a4361d2e3d1f0e2ffa8,ea8FMd,1,Female,44,-2,2
668aa889a7254e992fe0aea8,ew5WPg,4,Female,40,1,-2
66b8cf43cc43c649a591c3b6,ea8FMd,4,Male,59,-1,-1
66aa687869c32d3d854e7ff5,ew5WPg,3,Female,26,-1,3
6689817602672baad2d68b47,ew5WPg,3,Male,34,0,-1
669202f5e7b5f2d98974f65a,ea8FMd,1,Male,40,2,0
614f9a284f135b4da3329968,ew5WPg,4,Female,29,0,0
65a8700c0279e6d71af87a3e,ew5WPg,4,Female,61,-1,1
652c8a9f34ac384b7831f26e,ew5WPg,4,Female,21,0,1
60ae2fc5749d240eaf7db711,ea8FMd,2,Female,65,3,3
669d1357436b0d288c41813b,ew5WPg,2,Female,26,1,1
662c4ffd0c38df0273bc9e18,ew5WPg,1,Female,40,2,3
668545bb7810640d0a057f0f,ea8FMd,2,Male,26,-1,-1
667e3c908dfe54c0973bbe34,ew5WPg,4,Female,50,-1,3
66962fdf86ca99967e714c8e,ea8FMd,2,Female,23,1,0
6685c283c7d2e84750290782,ea8FMd,4,Male,37,-1,2
5c2805401d4eb70001177bfc,ew5WPg,2,Female,37,3,3
5fb16308dc5973607fa3041c,ea8FMd,1,Female,61,-1,3
663e45859f8c047d9fec1d2c,ew5WPg,1,Female,22,2,2
577d3361d8e8880001b31439,ew5WPg,1,Female,34,3,3
66999f66d94c8f3b06b047de,ea8FMd,3,Male,30,1,1
668adbfcb3549e7f656159c6,ew5WPg,4,Male,25,1,2
6655c26b3febe837edb0fe02,ea8FMd,2,Female,42,-1,2
65f5f8674de9e42bafa060ff,ew5WPg,2,Female,52,2,3
6654b7668e8642303bbc2fa7,ea8FMd,2,Female,41,3,3
6693e9efb5a3205963d6f45c,ew5WPg,2,Male,34,0,1
66b735b481b5a9e199e70034,ea8FMd,4,Female,32,1,1
66c3578812da7fda730611d2,ea8FMd,3,Female,38,-2,3
66821bd8c0252a33b4c4390f,ea8FMd,2,Male,48,-2,3
579937134d107800016dd569,ew5WPg,4,Female,42,-3,3
660ab3521d6a9f36a3f0cb95,ea8FMd,2,Male,69,3,-1
60f6e261d3ae19349059a473,ea8FMd,1,Male,42,0,0
5c8676deddda2d00012ad386,ew5WPg,3,Male,31,-1,2
65cad029c07cd9f6692b5c46,ea8FMd,1,Female,30,2,2
66cbba81381d9bdb7bc13479,ew5WPg,3,Female,22,2,3
66ba477edf98ee86fcda7906,ea8FMd,3,Female,50,-1,3
65df45b4b6c4eeb9240e1603,ew5WPg,3,Male,29,-1,2
5ff136c3c9707d53b32b08d2,ew5WPg,1,Female,34,3,3
5f20c7843957f61f62c58bb6,ew5WPg,2,Female,29,0,0
66cc06d984efe6e84fa86706,ea8FMd,1,Male,22,2,2
6658cfeabc17230af657cb83,ea8FMd,1,Female,37,-2,1
6669d0b650f615804a4d534f,ew5WPg,3,Male,36,2,2
5fde79586576595c57b61fc8,ew5WPg,4,Female,35,0,1
60c12fe6ca8c4aa6d0185190,ew5WPg,3,Male,40,2,1
558b8473fdf99b21155f2c40,ew5WPg,3,Male,42,3,3
5706fb93914b7100093b7925,ew5WPg,1,Male,25,3,3
665a3404692f5710014a3f57,ew5WPg,3,Female,20,0,3
664cd0f96e4b6f2e98b4ff03@email.prolific.com,ea8FMd,1,Female,31,-3,0
5e90fc7f1d2e5143339996ab,ew5WPg,1,Female,64,3,3
66965131487f2521b656512d,ew5WPg,2,Male,41,-1,1
66a7f83a3e18dd8dc65b900a,ea8FMd,1,Female,45,3,3
66a7e612db32496dfe335662,ea8FMd,1,Female,39,-3,3
66a7cfbe34912bdc644b6bf5,ea8FMd,3,Female,26,3,3
60dbf4d94a3b5564b68881e8,ew5WPg,4,Female,24,1,2
60fcdd3be2ae9576df065728,ew5WPg,1,Female,27,1,1
668b2dbb890cd5a2552f3eb5,ea8FMd,4,Female,30,-2,0
5ac5207ee1546900019c0279,ew5WPg,3,Female,41,2,2
65c523100ad7bf41ef536598,ew5WPg,2,Female,63,-2,1
662939d4dcb829c0cd170ac9,ew5WPg,2,Female,54,3,3
665b2018e787897c9e845a1b,ew5WPg,4,Female,30,1,2
664a08c5a2c484ea3a7a7065,ea8FMd,1,Female,51,-2,2
5ddd2a4459b1b0c7509c7a47,ew5WPg,3,Male,48,2,2
66c3366a3b5834b89124e85a,ea8FMd,2,Female,47,0,2
6693f4f9d60a5f43da6b6063,ea8FMd,3,Male,25,2,0
66ac140ffbe9e717e0d21357,ea8FMd,4,Female,52,1,-1
66c868e05491d2987d87959c,ea8FMd,3,Female,23,0,3
66796f521949d2e1c0c9fe6c,ea8FMd,3,Female,42,2,2
6699501689977d23b04ce0b0,ea8FMd,4,Female,39,-2,3
66a535ab2aef82fd330ddff1,ea8FMd,3,Male,24,1,2
6681a790567ed4edc86ca4a4,ew5WPg,2,Male,48,3,3
64b3ebc9ad6778799f835dcb,ew5WPg,4,Female,37,1,2
66a53f0e7f48598d440de084,ew5WPg,4,Female,47,1,3
666b254d9bc6d71a71b89cee,ea8FMd,4,Female,46,-1,1
668dc9c9cb393e15f3baf53e,ea8FMd,3,Female,41,0,1
632aaef27780d596dc7e0a9f,ew5WPg,4,Male,40,-1,3
56b10ae86399f9000ad8d987,ew5WPg,1,Male,45,2,2
6670c0fe73a83824c27c8f12,ew5WPg,3,Female,43,0,3
66af3921a9316c0e7ef665da,ea8FMd,1,Female,27,-1,2
662d85c9a281078ee92d9dca,ea8FMd,2,Female,39,1,3
66b94d0988d438c8dab586e1,ew5WPg,2,Female,47,1,3
662939a9afa3b26a51f9f1fd,ew5WPg,2,Female,42,2,3
63ba386fca1ef3cc33de26d2,ew5WPg,1,Male,52,-3,3
5dea9fb3cb53ca1cda9f6116,ew5WPg,1,Female,41,-2,0
66a44e266961604ae4070a3a,ew5WPg,4,Male,39,1,1
60fd56db5fe37ebeca00bc83,ew5WPg,1,Female,34,1,3
66a3a133ea6d8c50799a0c45,ew5WPg,2,Male,27,-3,2
66c3faa60b8f39b397fe997d,ew5WPg,4,Female,55,2,2
66a3f582d7dd72932567c122,ea8FMd,3,Female,66,1,3
664821456b1a84d987baed00,ew5WPg,1,Female,32,-1,2
669177c4a26127b08bc038ee,ea8FMd,4,Male,24,2,2
66bf4f7a75628f11155555fd,ew5WPg,4,Female,60,-2,-1
66aba865d7b13e3fd67b79e4,ew5WPg,4,Female,34,0,3
6685a90d35aa9fd426c50c51,ew5WPg,2,Female,48,-1,3
638fdf87700dd1228bade2e1,ea8FMd,2,Male,70,1,1
66b50b6e9a8e8afdf8365262,ea8FMd,1,Female,37,0,2
65c1a9912f0e977dee5bcbb2,ew5WPg,4,Female,49,-2,3
6643bec0532761ff90f94165,ew5WPg,3,Female,59,-1,3
64a6e31ef9a471c4f100c91f,ea8FMd,3,Male,58,0,0
59ca6d5b46f72100019069c0,ea8FMd,2,Male,57,2,3
5d53bffa147a7d00015aae5a,ew5WPg,4,Female,31,0,3
66b8ab28f2c4f834497d7a73,ea8FMd,3,Male,23,2,2
66318e38a23001971c128033,ew5WPg,4,Male,45,-2,2
66afcaa60f7d8f58dc21db8e,ea8FMd,2,Female,35,-2,0
662f2e887085666906acbf9e,ea8FMd,2,Male,48,0,2
66801385d64e84c5a11a4b29,ea8FMd,4,Male,26,-1,0
664fcd7938e76f20c1503ed1,ea8FMd,4,Female,60,-2,-1
66ac145b55e2055063cd4079,ea8FMd,4,Male,77,-2,2
667fd5d81cff2f14c165053a,ea8FMd,1,Female,26,-1,1
667866efadd67a4a8e71764d,ea8FMd,2,Female,69,NA,0
668b4d070be8f04729bd5fb7,ea8FMd,3,Male,43,1,1
66a3da0f282774c7648ac2e7,ew5WPg,4,Female,26,3,3
66744822576b11d40628191b,ew5WPg,4,Female,40,-2,-1
665629d7ec779e8fa23d7eac,ew5WPg,3,Female,52,-1,-1
668c0ba61ad563eb5505b22a,ea8FMd,4,Female,66,1,1
5ef246c6d2b9060809858e7e,ew5WPg,2,Female,25,3,3
665e0a87b28c4f1be25e762e,ea8FMd,3,Male,63,0,2
60f315a05d516a5bc9db732c,ew5WPg,4,Male,56,1,2
66abbaa7e79344e4b77a7834,ea8FMd,2,Female,25,0,2
66a1864a2b941ee2fe36a304,ea8FMd,4,Male,36,-2,1
66758e10b40f7a1e77d5c3c2,ew5WPg,1,Female,31,2,2
6669d4bafd1b3f21868135c3,ea8FMd,3,Female,24,-3,3
66878fa9dd6644a29174339e,ea8FMd,3,Male,57,3,2
655e3d32d5562c5520717cfc,ew5WPg,3,Female,42,-3,2
65e7aa4316471902533af9ec,ea8FMd,3,Female,41,3,3
66a56b32075718e87dd90636,ew5WPg,2,Female,29,3,2
66b3d894a73f47ed6a41550a,ew5WPg,4,Female,45,3,3
66b91ee649636fce844ef133,ea8FMd,3,Female,43,-2,2
662e832cf9f2fea39157787a,ea8FMd,1,Female,51,1,0
655fd989a5ef07b413f74e24,ew5WPg,3,Female,34,2,2
5dcf0f73af16d3067b87757f,ew5WPg,2,Female,47,3,1
656f38f222af36c0be7a3b5a,ew5WPg,1,Female,42,1,0
,ew5WPg,3,Female,52,-1,3
66af90b15cdcb0ec9e2b53cb,ew5WPg,3,Male,39,1,0
669be65b7f0c1a71305969d1,ew5WPg,2,Female,34,-2,3
66aabe2a82ed5061379fa052,ew5WPg,2,Male,34,1,2
64626b7afedc6a67a08dec52,ew5WPg,1,Female,67,1,1
6637dbeaf0e71502a627f7e8,ew5WPg,1,Female,35,3,2
6632404d369dbb28fc6bf5d5,ea8FMd,1,Female,56,-2,2
66b02b0401476a92ff0709fb,ea8FMd,3,Female,24,-2,3
66ac7e44544c4c1c5eb38683,ew5WPg,3,Male,40,0,2
66a653ded4b23649d48e2cd8,ea8FMd,1,Female,44,1,2
667200ba0f67f6bd7d105bab,ea8FMd,2,Female,23,1,1
5ed59b175d4222135fddf229,ew5WPg,3,Male,52,1,2
66afc935bcb2252f63f1e2b2,ew5WPg,4,Female,55,-1,3
66a51f8116007982400ebaac,ea8FMd,3,Female,59,-3,-2
6665fb9d3202800c8227cde5,ew5WPg,2,Male,32,-1,3
5b3b934edd6af000014d3152,ew5WPg,2,Male,32,3,2
66c4ac6fa03279118a799923,ew5WPg,2,Female,27,-1,2
60f851b688e9f8333dcb548f,ew5WPg,2,Male,67,3,3
5953d01e4d560700016462da,ew5WPg,3,Female,54,0,3
667d45b04d01ecea845626a0,ea8FMd,1,Female,42,-3,2
6659726eef238c82f61d0501,ew5WPg,4,Male,33,-1,2
665c94c89f94a044143b174c,ew5WPg,2,Female,33,2,3
6697ce68821b799a1597abd5,ew5WPg,1,Female,33,-2,2
608c451be10e84b9fc005f3e,ew5WPg,4,Female,73,-2,1
6694734d87f025499bbebcb8,ea8FMd,3,Male,26,-2,3
669ecb74a180f0e4cdb17b6d,ea8FMd,4,Male,36,-2,1
656a14ba75f7a2f95c7a45e1,ew5WPg,4,Female,56,-3,3
6687bb1baa865642f33dc759,ea8FMd,3,Male,24,3,1
664a0954091cb4c9a2f0907b,ea8FMd,2,Male,69,0,0
5e00f9a211999fcea4169800,ew5WPg,1,Male,65,0,2
668f4cc4549b163c5d455547,ea8FMd,3,Male,33,1,2
668dab37ddca25cf0ed99cc7,ew5WPg,3,Female,47,0,2
665e0d4039fbf0b54bab1900,ea8FMd,2,Male,25,2,3
66cc95bd52ad7d019183d1eb,ea8FMd,2,Female,22,2,2
66bd8d2bf62eeef235e8e984,ew5WPg,4,Female,34,-1,3
66a410b406067cbe3613852c,ew5WPg,4,Female,45,-2,2
6686427afbd787de3b24b782,ea8FMd,3,Male,27,-1,0
66696c2b8740c3864590e2c2,ew5WPg,4,Male,50,2,1
64e8a63d30b3b5fbf590c6a7,ew5WPg,4,Female,32,3,3
5e68667eada601000c7431cd,ew5WPg,2,Female,42,-1,1
66a4c9927aaee29994fcdd8f,ew5WPg,2,Female,29,1,3
66ababfcc7611237becb795b,ew5WPg,1,Female,49,-2,2
65c4f8250420bca836142fec,ew5WPg,3,Female,55,0,0
6627e29477d23bd171a6728a,ea8FMd,2,Male,42,0,2
64601d5bf3f4d849a794097c,ew5WPg,4,Female,48,1,2
66731cad72e0b143a7f93f8b,ew5WPg,3,Male,30,2,1
665cc37706c5e959d6f680a3,ea8FMd,3,Male,21,-1,3
663a28f44cb5932c838e9765,ew5WPg,1,Female,25,1,2
63403b47287756c1978d2985,ew5WPg,4,Male,27,1,3
665a23faa2e04febe51b239c,ew5WPg,3,Female,23,3,3
6638e56cff7ec033bb449819,ew5WPg,2,Female,48,0,2
57210674951c9b0011d3eaaa,ew5WPg,4,Male,59,-3,2
66c00fafcb3ada59834af73b,ea8FMd,1,Female,43,1,3
66c8d605b401464f1cb92e5c,ea8FMd,3,Male,24,1,3
662bf78effa3092c9dec1dff,ew5WPg,1,Male,30,0,2
66bb1bf162053ffd1926cc75,ea8FMd,3,Female,34,0,1
66b22521a3cf1ba174d7ca7f,ew5WPg,3,Female,30,3,2
5f7be8d90459e01df67d8d19,ew5WPg,1,Female,37,1,3
66ae0b4e8d013e87883a8464,ea8FMd,3,Male,28,0,0
664a4342cfb111168d73bdc6,ea8FMd,2,Male,53,1,1
66a9191b0fe43b3ce49f7a88,ew5WPg,4,Male,25,-3,3
668dd876b85145da2a254b8f,ea8FMd,3,Male,27,1,0
669e571a5425e2c7723cac2f@email.prolific.com,ea8FMd,2,Female,65,0,2
65cc02c3504938f6ca52893b,ew5WPg,1,Female,30,3,3
6685b8b4e5f74b3a1d405b21,ea8FMd,1,Female,51,-2,3
66293ab7b323f5f7ce785c38,ew5WPg,1,Female,54,1,-1
66c3baeba3ab5ff7365235a9,ew5WPg,2,Female,26,2,3
66b50e79e43e34905323ccb6,ea8FMd,4,Male,30,2,0
6675af084e6bbad41892ec9d,ew5WPg,3,Male,51,-2,0
66c4b74d931c3645ea42fcdc,ea8FMd,4,Female,24,-2,-1
66ad800b1630c6cdf3f05f3c,ea8FMd,2,Female,26,3,2
66b3b2863515568aa3d30a11,ea8FMd,4,Male,39,0,-1
66a4591c98b2677590fcdffb,ew5WPg,3,Female,46,-1,3
62e2428927698b2ff7b69cfc,ea8FMd,3,Male,31,-2,2
63b727ff899db0b1392413ed,ew5WPg,2,Male,34,1,2
6682c6f76c5e575920a7afc0,ea8FMd,2,Female,34,-1,2
5b81e0a72ce68d0001fa68d5,ew5WPg,4,Female,46,0,2
66a50528bda26954b4e43f96,ew5WPg,3,Female,37,3,3
6101dc22792e9c78fabb1eff,ew5WPg,3,Female,23,3,3
6629435c4c384dcaf8ecce60,ew5WPg,3,Female,49,-3,0
66837985e170f597107c4210,ew5WPg,3,Male,25,1,1
65627954aa9ef60ccbcbfbe4,ew5WPg,2,Female,34,3,3
66abb005933360b994bbfd4d,ea8FMd,1,Female,41,2,2
643a4320eae7501c71b81be7,ew5WPg,1,Female,61,-1,2
60134392222eb41e037c9fde,ea8FMd,4,Male,32,-3,2
65cd317ff963d201475b79d1,ew5WPg,3,Female,23,-1,2
5f98ab718920801c578363ab,ea8FMd,4,Female,42,-3,3
666389d35e9d93996c78bbf6,ea8FMd,3,Male,37,1,2
6693f914675c6778f0a39f20,ea8FMd,1,Female,35,3,3
5e7908b92d882b4b6d8fa8e1,ew5WPg,4,Female,23,-1,3
5eebb37e6c09cc12563f390b,ew5WPg,2,Male,36,3,3
6671e630d492b149069c46c1,ea8FMd,2,Female,26,1,2
